year,university,school,degree,employment_rate_overall,employment_rate_ft_perm,basic_monthly_mean,basic_monthly_median,gross_monthly_mean,gross_monthly_median,gross_mthly_25_percentile,gross_mthly_75_percentile
2016,Singapore Institute of Technology,SIT-DigiPen Institute of Technology,Bachelor of Science in Computer Science in Real-Time Interactive Simulation,100.0,92.9,3729.0,3680.0,3803.0,4000.0,3500.0,4200.0
2016,Singapore Institute of Technology,The Glasgow School of Art,Bachelor of Arts with Honours in Communication Design,91.1,58.9,2652.0,2600.0,2652.0,2600.0,2500.0,2700.0
2016,Singapore Institute of Technology,The Glasgow School of Art,Bachelor of Arts with Honours in Interior Design,97.4,76.3,2467.0,2500.0,2485.0,2515.0,2200.0,2800.0
2016,Singapore Institute of Technology,SIT-Newcastle University,Bachelor of Engineering with Honours in Chemical Engineering,85.9,71.8,3201.0,3100.0,3463.0,3300.0,3080.0,3650.0
2016,Singapore Institute of Technology,SIT-Newcastle University,Bachelor of Engineering with Honours in Electrical Power Engineering,86.4,79.7,3239.0,3000.0,3440.0,3200.0,2800.0,3700.0
2016,Singapore Institute of Technology,SIT-Newcastle University,Bachelor of Engineering with Honours in Marine Engineering,95.2,81.0,3812.0,3425.0,3956.0,3840.0,3200.0,4530.0
2016,Singapore Institute of Technology,SIT-Newcastle University,Bachelor of Engineering with Honours in Mechanical Design & Manufacturing Engineering,87.0,77.8,3162.0,3000.0,3344.0,3200.0,2900.0,3575.0
2016,Singapore Institute of Technology,SIT-Newcastle University,Bachelor of Engineering with Honours in Naval Architecture,90.0,90.0,3172.0,3250.0,3239.0,3300.0,3000.0,3500.0
2016,Singapore Institute of Technology,SIT-Newcastle University,Bachelor of Engineering with Honours in Offshore Engineering,86.4,72.7,3172.0,3275.0,3286.0,3430.0,3000.0,3600.0
2016,Singapore Institute of Technology,SIT-Newcastle University,Bachelor of Science with Honours in Food & Human Nutrition,86.7,62.2,2598.0,2600.0,2707.0,2600.0,2420.0,2800.0
2016,Singapore Institute of Technology,Technische University Munich,Bachelor of Science in Chemical Engineering,78.6,67.9,2776.0,2900.0,3149.0,3130.0,2500.0,3700.0
2016,Singapore Institute of Technology,Technische University Munich,Bachelor of Science in Electrical Engineering & Information Technology,90.9,86.4,2978.0,3000.0,3042.0,3000.0,2825.0,3350.0
2016,Singapore Institute of Technology,The Culinary Institute of America,Bachelor of Professional Studies in Culinary Arts Management,86.2,69.0,2231.0,2250.0,2344.0,2300.0,2000.0,2500.0
2016,Singapore Institute of Technology,Trinity College Dublin,Bachelor of Science (Diagnostic Radiography),88.2,88.2,3406.0,3385.0,3628.0,3660.0,3400.0,3930.0
2016,Singapore Institute of Technology,Trinity College Dublin,Bachelor of Science (Occupational Therapy),100.0,100.0,3297.0,3200.0,3301.0,3200.0,3100.0,3500.0
2016,Singapore Institute of Technology,Trinity College Dublin,Bachelor of Science (Physiotherapy),100.0,100.0,3310.0,3300.0,3344.0,3300.0,3240.0,3500.0
2016,Singapore Institute of Technology,SIT-University of Glasgow,Bachelor of Engineering with Honours in Aeronautical Engineering,81.6,65.3,3042.0,3000.0,3277.0,3200.0,2800.0,3700.0
2016,Singapore Institute of Technology,SIT-University of Glasgow,Bachelor of Engineering with Honours in Aerospace Systems,82.2,64.4,3312.0,3225.0,3390.0,3275.0,2900.0,4009.0
2016,Singapore Institute of Technology,SIT-University of Glasgow,Bachelor of Engineering with Honours in Mechanical Design Engineering,87.0,70.4,3187.0,3000.0,3273.0,3200.0,3000.0,3365.0
2016,Singapore Institute of Technology,SIT-University of Glasgow,Bachelor of Engineering with Honours in Mechatronics,88.7,80.3,3406.0,3200.0,3523.0,3300.0,3000.0,3800.0
2016,Singapore Institute of Technology,SIT-University of Glasgow,Bachelor of Science with Honours in Computing Science,89.8,81.6,3645.0,3600.0,3704.0,3600.0,3400.0,3900.0
2016,Singapore Institute of Technology,University of Manchester,Bachelor of Science with Honours in Nursing Practice,92.7,85.5,3378.0,3400.0,3600.0,3600.0,3400.0,3750.0
2016,Singapore Institute of Technology,University of Liverpool,Bachelor of Arts with Honours in Criminology and Security,92.6,81.5,4096.0,4200.0,4131.0,4200.0,3700.0,4600.0
2016,Singapore Institute of Technology,Wheelock College,Bachelor of Science in Early Childhood Education,98.0,92.0,2705.0,2700.0,2707.0,2700.0,2600.0,2850.0
2017,Nanyang Technological University,College of Business (Nanyang Business School),Bachelor of Accountancy (Hons),97.1,94.5,3121.0,3000.0,3166.0,3000.0,2900.0,3100.0
2017,Nanyang Technological University,College of Business (Nanyang Business School),Double Degree in Bachelor of Accountancy (Hons) and Bachelor of Business (Hons),97.2,94.3,3830.0,3500.0,3892.0,3600.0,3013.0,4317.0
2017,Nanyang Technological University,College of Business (Nanyang Business School),Bachelor of Business (Hons),93.0,80.8,3530.0,3300.0,3643.0,3300.0,3000.0,3800.0
2017,Nanyang Technological University,College of Business (Nanyang Business School),Double Degree in Bachelor of Business (Hons) and Bachelor of Engineering (Hons) (Computer Science),100.0,95.0,5036.0,4750.0,5225.0,5000.0,4000.0,5362.0
2017,Nanyang Technological University,College of Engineering,Bachelor of Engineering (Hons) (Aerospace Engineering),80.0,75.0,3645.0,3492.0,3702.0,3500.0,3250.0,4210.0
2017,Nanyang Technological University,College of Engineering,Bachelor of Engineering (Hons) (Bioengineering),78.3,65.2,3326.0,3200.0,3486.0,3419.0,3000.0,3825.0
2017,Nanyang Technological University,College of Engineering,Bachelor of Engineering  (Hons) (Chemical And Biomolecular Engineering),82.3,75.3,3326.0,3200.0,3577.0,3500.0,3200.0,4000.0
2017,Nanyang Technological University,College of Engineering,Bachelor of Engineering (Hons) (Civil Engineering),98.5,96.9,3373.0,3300.0,3442.0,3400.0,3190.0,3675.0
2017,Nanyang Technological University,College of Engineering,Bachelor of Engineering (Hons) (Computer Engineering),95.1,87.8,3667.0,3600.0,3743.0,3600.0,3450.0,3925.0
2017,Nanyang Technological University,College of Engineering,Bachelor of Engineering (Hons) (Computer Science),92.4,86.7,4078.0,3750.0,4160.0,3850.0,3500.0,4500.0
2017,Nanyang Technological University,College of Engineering,Bachelor of Engineering (Hons) (Electrical & Electronic Engineering),89.3,85.0,3532.0,3500.0,3657.0,3600.0,3200.0,4000.0
2017,Nanyang Technological University,College of Engineering,Bachelor of Engineering (Hons) (Environmental Engineering),71.8,64.1,3538.0,3475.0,3588.0,3635.0,3200.0,3950.0
2017,Nanyang Technological University,College of Engineering,Bachelor of Engineering (Hons) (Information Engineering & Media),86.9,78.7,3685.0,3677.0,3790.0,3700.0,3350.0,4200.0
2017,Nanyang Technological University,College of Engineering,Bachelor of Science (Hons) (Maritime Studies),92.2,92.2,3279.0,3200.0,3333.0,3320.0,3000.0,3500.0
2017,Nanyang Technological University,College of Engineering,Bachelor of Engineering (Hons) (Materials Engineering),84.9,75.6,3288.0,3200.0,3434.0,3375.0,3200.0,3700.0
2017,Nanyang Technological University,College of Engineering,Bachelor of Engineering (Hons) (Mechanical Engineering),82.7,74.9,3422.0,3300.0,3579.0,3450.0,3100.0,4000.0
2017,Nanyang Technological University,College of Engineering,Bachelor of Fine Arts (Hons),88.5,54.0,2862.0,2800.0,2909.0,2800.0,2500.0,3200.0
2017,Nanyang Technological University,College of Engineering,Bachelor of Arts (Hons) in Chinese,84.6,67.7,3119.0,3300.0,3147.0,3300.0,2750.0,3500.0
2017,Nanyang Technological University,College of Engineering,Bachelor of Communication Studies (Hons),92.6,62.2,3134.0,3000.0,3184.0,3000.0,2775.0,3500.0
2017,Nanyang Technological University,College of Engineering,Bachelor of Arts (Hons) in Economics,84.7,75.5,3286.0,3200.0,3379.0,3240.0,3000.0,3720.0
2017,Nanyang Technological University,College of Engineering,Bachelor of Arts (Hons) in English,77.8,50.8,3042.0,3000.0,3149.0,3000.0,2800.0,3300.0
2017,Nanyang Technological University,College of Engineering,Bachelor of Arts (Hons) in History,86.0,68.4,3206.0,3100.0,3265.0,3200.0,3000.0,3600.0
2017,Nanyang Technological University,College of Engineering,Bachelor of Arts (Hons) in Linguistics And Multilingual Studies,80.0,60.0,3042.0,3000.0,3117.0,3100.0,2600.0,3500.0
2017,Nanyang Technological University,College of Engineering,Bachelor of Arts (Hons) in Psychology,78.9,59.2,3107.0,3107.0,3151.0,3200.0,2890.0,3500.0
2017,Nanyang Technological University,College of Engineering,Bachelor of Arts (Hons) in Public Policy And Global Affairs,74.1,66.7,3353.0,3300.0,3479.0,3395.0,3160.0,3750.0
2017,Nanyang Technological University,College of Engineering,Bachelor of Arts (Hons) in Sociology,77.6,62.1,3263.0,3200.0,3309.0,3228.0,2970.0,3500.0
2017,Nanyang Technological University,College of Science,Double Degree in Bachelor of Science (Hons) in Biomedical Sciences and Bachelor of Medicine (Chinese Medicine) #,92.0,80.0,2722.0,2928.0,2792.0,2950.0,2500.0,3035.0
2017,Nanyang Technological University,College of Science,Bachelor of Science (Hons) in Biological Sciences,80.4,62.6,3177.0,3100.0,3255.0,3200.0,3000.0,3500.0
2017,Nanyang Technological University,College of Science,Bachelor of Science (Hons) in Chemistry & Biological Chemistry,70.1,51.1,3035.0,3000.0,3173.0,3100.0,2800.0,3488.0
2017,Nanyang Technological University,College of Science,Bachelor of Science (Hons) in Mathematical Sciences,89.7,79.5,3517.0,3400.0,3580.0,3500.0,3100.0,3800.0
2017,Nanyang Technological University,College of Science,Bachelor of Science (Hons) in Mathematics & Economics,89.8,83.1,3504.0,3290.0,3625.0,3400.0,3013.0,3775.0
2017,Nanyang Technological University,College of Science,Bachelor of Science (Hons) in Physics/Applied Physics,81.6,61.8,3367.0,3300.0,3490.0,3300.0,3000.0,3819.0
2017,Nanyang Technological University,Sports Science and Management,Bachelor of Science (Hons) (Sport Science & Management),81.1,48.6,3372.0,3285.0,3486.0,3450.0,2800.0,4000.0
2017,Nanyang Technological University,National Institute of Education (NIE),Bachelor of Arts (Hons) (Education),100.0,100.0,3489.0,3600.0,3589.0,3600.0,3500.0,3800.0
2017,Nanyang Technological University,National Institute of Education (NIE),Bachelor of Science (Hons) (Education),100.0,100.0,3610.0,3603.0,3701.0,3701.0,3500.0,3958.0
2017,National University of Singapore,Faculty of Arts & Social Sciences,Bachelor of Arts,85.8,61.9,3005.0,3000.0,3107.0,3000.0,2700.0,3300.0
2017,National University of Singapore,Faculty of Arts & Social Sciences,Bachelor of Arts (Hons),88.2,66.7,3309.0,3300.0,3391.0,3360.0,3000.0,3600.0
2017,National University of Singapore,Faculty of Arts & Social Sciences,Bachelor of Social Sciences,88.3,74.7,3365.0,3300.0,3443.0,3300.0,3000.0,3750.0
2017,National University of Singapore,Faculty of Dentistry,Bachelor of Dental Surgery,100.0,100.0,4124.0,4050.0,4143.0,4050.0,4000.0,4400.0
2017,National University of Singapore,Faculty of Engineering,Bachelor of Engineering (Biomedical Engineering),90.6,81.3,3215.0,3200.0,3367.0,3300.0,3000.0,3700.0
2017,National University of Singapore,Faculty of Engineering,Bachelor of Engineering (Chemical Engineering),87.8,81.3,3550.0,3500.0,3727.0,3600.0,3300.0,4000.0
2017,National University of Singapore,Faculty of Engineering,Bachelor of Engineering (Civil Engineering),95.5,90.9,3361.0,3300.0,3427.0,3300.0,3135.0,3700.0
2017,National University of Singapore,Faculty of Engineering,Bachelor of Engineering (Electrical Engineering),89.4,86.5,3529.0,3500.0,3641.0,3600.0,3300.0,3900.0
2017,National University of Singapore,Faculty of Engineering,Bachelor of Engineering (Engineering Science),76.5,64.7,3783.0,3600.0,3827.0,3675.0,3440.0,4200.0
2017,National University of Singapore,Faculty of Engineering,Bachelor of Engineering (Environmental Engineering),86.3,71.2,3425.0,3100.0,3546.0,3350.0,3000.0,3800.0
2017,National University of Singapore,Faculty of Engineering,Bachelor of Engineering (Industrial and Systems Engineering),93.3,89.9,3905.0,3725.0,4035.0,3875.0,3450.0,4200.0
2017,National University of Singapore,Faculty of Engineering,Bachelor of Engineering (Materials Science and Engineering),94.0,86.0,3269.0,3200.0,3570.0,3388.0,3200.0,3950.0
2017,National University of Singapore,Faculty of Engineering,Bachelor of Engineering (Mechanical Engineering),87.3,82.3,3537.0,3400.0,3657.0,3450.0,3100.0,4000.0
2017,National University of Singapore,Faculty of Law,Bachelor of Laws,95.8,92.3,4958.0,5000.0,5121.0,5000.0,4500.0,5600.0
2017,National University of Singapore,Faculty of Science,Bachelor of Applied Science (Hons),82.1,50.0,3186.0,3075.0,3187.0,3085.0,2800.0,3200.0
2017,National University of Singapore,Faculty of Science,Bachelor of Science,76.9,54.5,3053.0,3000.0,3214.0,3082.0,2800.0,3400.0
2017,National University of Singapore,Faculty of Science,Bachelor of Science (Hons),85.9,69.3,3340.0,3200.0,3435.0,3300.0,3000.0,3700.0
2017,National University of Singapore,Faculty of Science,Bachelor of Science (Pharmacy),99.1,94.5,3473.0,3500.0,3616.0,3600.0,3500.0,3800.0
2017,National University of Singapore,NUS Business School,Bachelor of Business Administration,94.9,87.3,3770.0,3400.0,4031.0,3500.0,3000.0,4333.0
2017,National University of Singapore,NUS Business School,Bachelor of Business Administration (Hons),98.2,93.6,4272.0,3725.0,4388.0,3800.0,3450.0,4782.0
2017,National University of Singapore,NUS Business School,Bachelor of Business Administration (Accountancy),97.2,94.4,3396.0,3000.0,3473.0,3025.0,3000.0,3600.0
2017,National University of Singapore,NUS Business School,Bachelor of Business Administration (Accountancy) (Hons),100.0,100.0,3689.0,3100.0,3744.0,3125.0,3000.0,4023.0
2017,National University of Singapore,School of Computing,Bachelor of Computing (Computer Science),93.5,89.4,4510.0,4200.0,4628.0,4285.0,3656.0,5000.0
2017,National University of Singapore,School of Computing,Bachelor of Computing (Information Systems),94.5,91.8,4061.0,4000.0,4192.0,4000.0,3550.0,4592.0
2017,National University of Singapore,School of Computing,Bachelor of Science (Business Analytics),97.6,97.6,4114.0,3810.0,4203.0,4000.0,3500.0,4766.0
2017,National University of Singapore,School of Design & Environment,Bachelor of Arts (Architecture),91.3,86.4,4037.0,4000.0,4079.0,4000.0,3780.0,4300.0
2017,National University of Singapore,School of Design & Environment,Bachelor of Arts (Industrial Design),93.3,60.0,3034.0,2890.0,3079.0,2920.0,2600.0,3200.0
2017,National University of Singapore,School of Design & Environment,Bachelor of Science (Project and Facilities Management),90.8,81.7,3105.0,3000.0,3162.0,3000.0,2900.0,3300.0
2017,National University of Singapore,School of Design & Environment,Bachelor of Science (Real Estate),93.8,88.7,3090.0,3000.0,3168.0,3000.0,2800.0,3300.0
2017,National University of Singapore,YLL School of Medicine,Bachelor of Medicine and Bachelor of Surgery (MBBS),100.0,100.0,4367.0,4500.0,4882.0,5000.0,4500.0,5305.0
2017,National University of Singapore,YLL School of Medicine,Bachelor of Science (Nursing),97.4,97.4,3165.0,3200.0,3328.0,3400.0,3200.0,3450.0
2017,National University of Singapore,YLL School of Medicine,Bachelor of Science (Nursing) (Hons),91.8,89.8,3280.0,3300.0,3462.0,3500.0,3300.0,3650.0
2017,National University of Singapore,YST Conservatory of Music,Bachelor of Music,73.3,26.7,2298.0,2025.0,2500.0,2225.0,2050.0,2950.0
2017,National University of Singapore,Yale-NUS College,Bachelor of Arts with Honours,93.5,76.6,3812.0,3500.0,3956.0,3500.0,3075.0,4000.0
2017,National University of Singapore,Yale-NUS College,Bachelor of Science with Honours,91.7,75.0,4362.0,4083.0,4362.0,4083.0,3600.0,4875.0
2017,National University of Singapore,Multi-Disciplinary Programmes,Bachelor of Engineering (Computer Engineering),89.4,84.7,4010.0,3600.0,4131.0,3900.0,3588.0,4500.0
2017,National University of Singapore,Multi-Disciplinary Programmes,Bachelor of Environmental Studies,88.7,62.3,3297.0,3200.0,3419.0,3300.0,3000.0,3600.0
2017,Singapore Management University,School of Accountancy (4-year programme),Accountancy,98.0,96.6,3569.0,3000.0,3646.0,3000.0,2920.0,3600.0
2017,Singapore Management University,School of Accountancy (4-year programme),Accountancy (Hons),97.8,97.8,4037.0,3200.0,4089.0,3200.0,3000.0,4645.0
2017,Singapore Management University,School of Business (4-year programme),Business Management,93.3,85.7,3862.0,3475.0,3995.0,3500.0,3050.0,4362.0
2017,Singapore Management University,School of Business (4-year programme),Business Management (Hons),95.8,92.0,4364.0,3880.0,4504.0,4000.0,3300.0,5000.0
2017,Singapore Management University,School of Economics (4-year programme),Economics (4-years programme),91.3,82.6,4013.0,3600.0,4143.0,3700.0,3300.0,4583.0
2017,Singapore Management University,School of Economics (4-year programme),Economics (Hons),93.2,90.5,4591.0,4000.0,4737.0,4100.0,3600.0,5113.0
2017,Singapore Management University,School of Information Systems (4-year programme),Information Systems Management,95.1,91.3,3922.0,3905.0,4014.0,4000.0,3550.0,4500.0
2017,Singapore Management University,School of Information Systems (4-year programme),Information Systems Management (Hons),96.1,94.1,4211.0,4334.0,4305.0,4334.0,4000.0,4750.0
2017,Singapore Management University,School of Social Sciences (4-year programme),Social Sciences,91.3,78.0,3344.0,3250.0,3493.0,3300.0,3000.0,3750.0
2017,Singapore Management University,School of Social Sciences (4-year programme),Social Sciences (Hons),87.9,81.8,3810.0,3600.0,3938.0,3630.0,3300.0,4000.0
2017,Singapore Management University,School of Law (4-year programme),Law #,97.6,94.0,4778.0,4500.0,4941.0,5000.0,4000.0,5840.0
2017,Singapore Management University,School of Law (4-year programme),Law Cum Laude and above #,97.9,97.9,5163.0,5450.0,5287.0,5600.0,4200.0,6000.0
2017,Singapore Institute of Technology,SIT-DigiPen Institute of Technology,Bachelor of Science in Computer Science in Real-Time Interactive Simulation,96.9,90.6,3898.0,3800.0,3904.0,3800.0,3558.0,4140.0
2017,Singapore Institute of Technology,The Glasgow School of Art,Bachelor of Arts with Honours in Communication Design,90.7,68.5,2819.0,2600.0,2949.0,2700.0,2500.0,3200.0
2017,Singapore Institute of Technology,The Glasgow School of Art,Bachelor of Arts with Honours in Interior Design,92.3,87.2,2818.0,2700.0,2841.0,2700.0,2500.0,3000.0
2017,Singapore Institute of Technology,SIT-Newcastle University,Bachelor of Engineering with Honours in Chemical Engineering,77.3,62.1,3061.0,3100.0,3290.0,3255.0,2975.0,3600.0
2017,Singapore Institute of Technology,SIT-Newcastle University,Bachelor of Engineering with Honours in Electrical Power Engineering,94.4,88.9,3191.0,3200.0,3269.0,3200.0,3000.0,3450.0
2017,Singapore Institute of Technology,SIT-Newcastle University,Bachelor of Engineering with Honours in Mechanical Design & Manufacturing Engineering,90.5,85.7,3063.0,3000.0,3145.0,3000.0,2800.0,3350.0
2017,Singapore Institute of Technology,SIT-Newcastle University,Bachelor of Science with Honours in Food & Human Nutrition,97.7,79.1,2784.0,2600.0,2980.0,2700.0,2475.0,3200.0
2017,Singapore Institute of Technology,Technische University Munich,Bachelor of Science in Chemical Engineering,84.5,74.1,3061.0,3000.0,3301.0,3200.0,3000.0,3375.0
2017,Singapore Institute of Technology,Technische University Munich,Bachelor of Science in Electrical Engineering & Information Technology,82.8,82.8,3504.0,3175.0,3591.0,3400.0,3000.0,4000.0
2017,Singapore Institute of Technology,The Culinary Institute of America,Bachelor of Professional Studies in Culinary Arts Management,87.9,54.5,2357.0,2300.0,2598.0,2300.0,2200.0,3259.0
2017,Singapore Institute of Technology,Trinity College Dublin,Bachelor of Science (Occupational Therapy),100.0,97.1,3217.0,3250.0,3258.0,3300.0,3020.0,3450.0
2017,Singapore Institute of Technology,Trinity College Dublin,Bachelor of Science (Physiotherapy),100.0,96.8,3483.0,3350.0,3489.0,3400.0,3300.0,3500.0
2017,Singapore Institute of Technology,SIT-University of Glasgow,Bachelor of Engineering with Honours in Aeronautical Engineering,81.3,65.6,3367.0,3100.0,3481.0,3200.0,2950.0,3700.0
2017,Singapore Institute of Technology,SIT-University of Glasgow,Bachelor of Engineering with Honours in Aerospace Systems,80.0,52.5,3207.0,3125.0,3280.0,3125.0,2625.0,3650.0
2017,Singapore Institute of Technology,SIT-University of Glasgow,Bachelor of Engineering with Honours in Mechanical Design Engineering,96.6,87.9,3608.0,3100.0,3670.0,3200.0,3000.0,3700.0
2017,Singapore Institute of Technology,SIT-University of Glasgow,Bachelor of Engineering with Honours in Mechatronics,94.6,86.5,3412.0,3050.0,3595.0,3400.0,3000.0,4000.0
2017,Singapore Institute of Technology,SIT-University of Glasgow,Bachelor of Science with Honours in Computing Science,95.8,85.9,3633.0,3600.0,3724.0,3600.0,3300.0,4200.0
2017,Singapore Institute of Technology,University of Manchester,Bachelor of Science with Honours in Nursing Practice,98.2,96.5,3507.0,3400.0,3741.0,3650.0,3600.0,3900.0
2017,Singapore Institute of Technology,University of Liverpool,Bachelor of Arts with Honours in Criminology and Security,86.4,69.5,3759.0,3800.0,3825.0,3800.0,3050.0,4160.0
2017,Singapore Institute of Technology,Wheelock College,Bachelor of Science in Early Childhood Education,96.4,92.9,2883.0,2900.0,2890.0,2900.0,2800.0,3000.0
2017,Singapore Institute of Technology,Singapore Institute of Technology,Bachelor of Accountancy with Honours,94.1,92.1,3073.0,3050.0,3113.0,3088.0,2975.0,3250.0
2018,Nanyang Technological University,College of Business (Nanyang Business School),Accountancy,94.6,92.2,3214.0,3000.0,3245.0,3000.0,3000.0,3200.0
2018,Nanyang Technological University,College of Business (Nanyang Business School),Accountancy and Business,99.2,97.7,4391.0,4000.0,4456.0,4000.0,3600.0,4633.0
2018,Nanyang Technological University,College of Business (Nanyang Business School),Business,92.6,84.3,3646.0,3500.0,3776.0,3500.0,3200.0,4000.0
2018,Nanyang Technological University,College of Engineering,Aerospace Engineering,95.3,88.4,3710.0,3625.0,3873.0,3800.0,3365.0,4280.0
2018,Nanyang Technological University,College of Engineering,Bioengineering,77.5,66.2,3457.0,3500.0,3660.0,3500.0,3200.0,4000.0
2018,Nanyang Technological University,College of Engineering,Chemical & Biomolecular Engineering,91.6,86.0,3461.0,3500.0,3782.0,3600.0,3300.0,4200.0
2018,Nanyang Technological University,College of Engineering,Civil Engineering,96.5,96.5,3521.0,3400.0,3597.0,3500.0,3200.0,3816.0
2018,Nanyang Technological University,College of Engineering,Computer Engineering,95.8,95.8,3749.0,3700.0,3865.0,3775.0,3400.0,4200.0
2018,Nanyang Technological University,College of Engineering,Computer Science,94.4,93.0,3970.0,3800.0,4062.0,4000.0,3500.0,4500.0
2018,Nanyang Technological University,College of Engineering,Electrical and Electronic Engineering,92.7,91.0,3625.0,3500.0,3772.0,3600.0,3323.0,4000.0
2018,Nanyang Technological University,College of Engineering,Environmental Engineering,92.1,81.6,3388.0,3360.0,3485.0,3400.0,3000.0,3500.0
2018,Nanyang Technological University,College of Engineering,Information Engineering and Media,93.2,89.0,3724.0,3725.0,3800.0,3750.0,3500.0,4140.0
2018,Nanyang Technological University,College of Engineering,Maritime Studies,93.3,90.0,3351.0,3300.0,3409.0,3350.0,3000.0,3640.0
2018,Nanyang Technological University,College of Engineering,Materials Engineering,86.5,81.9,3457.0,3400.0,3650.0,3500.0,3200.0,4000.0
2018,Nanyang Technological University,College of Engineering,Mechanical Engineering,85.6,81.1,3448.0,3500.0,3653.0,3500.0,3200.0,4000.0
2018,Nanyang Technological University,"College of Humanities, Arts & Social Sciences","Art, Design & Media",85.7,53.8,2930.0,2800.0,2986.0,3000.0,2600.0,3300.0
2018,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",Chinese,86.4,76.3,3149.0,3150.0,3260.0,3500.0,3000.0,3518.0
2018,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",Communication Studies,95.0,84.2,3085.0,3000.0,3166.0,3000.0,2750.0,3500.0
2018,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",Economics (4-years programme),90.1,84.0,3604.0,3500.0,3755.0,3536.0,3200.0,3959.0
2018,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",English,81.6,59.2,3051.0,3000.0,3124.0,3000.0,2600.0,3500.0
2018,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",History,74.4,56.4,3593.0,3500.0,3719.0,3500.0,3260.0,4150.0
2018,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",Linguistics & Multilingual Studies,79.2,45.8,3074.0,3200.0,3091.0,3200.0,2900.0,3500.0
2018,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",Philosophy,80.0,76.0,3031.0,3000.0,3126.0,3000.0,2550.0,3500.0
2018,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",Psychology,90.1,78.0,3316.0,3300.0,3355.0,3370.0,3000.0,3684.0
2018,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",Public Policy and Global Affairs,80.6,71.0,3501.0,3350.0,3619.0,3350.0,3050.0,4018.0
2018,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",Sociology,80.2,60.4,3275.0,3175.0,3374.0,3220.0,3000.0,3841.0
2018,Nanyang Technological University,College of Science,Biological Sciences,80.1,67.0,3232.0,3200.0,3319.0,3250.0,3035.0,3650.0
2018,Nanyang Technological University,College of Science,Biomedical Sciences & Chinese Medicine # ^,90.9,81.8,2941.0,3000.0,2953.0,3000.0,2700.0,3100.0
2018,Nanyang Technological University,College of Science,Chemistry & Biological Chemistry,77.6,63.9,3205.0,3167.0,3427.0,3200.0,3000.0,3725.0
2018,Nanyang Technological University,College of Science,Environmental Earth Systems Science ^,76.2,57.1,3347.0,3440.0,3389.0,3440.0,3150.0,3900.0
2018,Nanyang Technological University,College of Science,Mathematical Sciences,87.1,75.9,3661.0,3600.0,3744.0,3650.0,3360.0,4000.0
2018,Nanyang Technological University,College of Science,Mathematics & Economics,96.3,83.3,3481.0,3500.0,3569.0,3600.0,3200.0,4000.0
2018,Nanyang Technological University,College of Science,Physics & Applied Physics,80.2,74.1,3468.0,3300.0,3576.0,3400.0,3025.0,3800.0
2018,Nanyang Technological University,National Institute of Education (NIE),Arts (with Education),100.0,99.2,3618.0,3750.0,3751.0,3800.0,3600.0,3806.0
2018,Nanyang Technological University,National Institute of Education (NIE),Science (with Education),100.0,100.0,3600.0,3800.0,3738.0,3800.0,3600.0,4000.0
2018,Nanyang Technological University,Sports Science and Management,Sports Science and Management,87.0,61.1,3172.0,3200.0,3382.0,3300.0,3000.0,3600.0
2018,National University of Singapore,Faculty of Arts & Social Sciences,Bachelor of Arts,83.7,56.6,3169.0,3070.0,3322.0,3200.0,2800.0,3600.0
2018,National University of Singapore,Faculty of Arts & Social Sciences,Bachelor of Arts (Hons),87.5,60.8,3290.0,3300.0,3377.0,3300.0,3000.0,3600.0
2018,National University of Singapore,Faculty of Arts & Social Sciences,Bachelor of Social Sciences,88.2,74.5,3459.0,3400.0,3526.0,3400.0,3200.0,3800.0
2018,National University of Singapore,Faculty of Dentistry,Bachelor of Dental Surgery,100.0,100.0,4148.0,4050.0,4228.0,4050.0,4000.0,4450.0
2018,National University of Singapore,Faculty of Engineering,Bachelor of Engineering (Biomedical Engineering),79.4,69.8,3357.0,3300.0,3444.0,3389.0,3280.0,3650.0
2018,National University of Singapore,Faculty of Engineering,Bachelor of Engineering (Chemical Engineering),89.9,84.1,3768.0,3700.0,4050.0,4000.0,3500.0,4300.0
2018,National University of Singapore,Faculty of Engineering,Bachelor of Engineering (Civil Engineering),91.8,89.8,3520.0,3500.0,3627.0,3500.0,3300.0,3900.0
2018,National University of Singapore,Faculty of Engineering,Bachelor of Engineering (Electrical Engineering),91.0,83.4,3712.0,3600.0,3982.0,3700.0,3400.0,4546.0
2018,National University of Singapore,Faculty of Engineering,Bachelor of Engineering (Environmental Engineering),88.9,74.6,3411.0,3300.0,3518.0,3400.0,3000.0,3868.0
2018,National University of Singapore,Faculty of Engineering,Bachelor of Engineering (Industrial and Systems Engineering),91.5,87.8,3889.0,3800.0,4051.0,3895.0,3600.0,4500.0
2018,National University of Singapore,Faculty of Engineering,Bachelor of Engineering (Materials Science and Engineering),88.6,86.4,3550.0,3600.0,3794.0,3600.0,3500.0,4305.0
